bank_name,lei,period,template_code,row_id,row_label,amount,eba_item_id,is_new_metric,source_page,source_file
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM1,20,NSFR ratio,1.4812,,1,17.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM2,EU-1a,Own Funds,429000000.0,2520101,0,30.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM2,1,Own funds and eligible liabilities,10793000000.0,,1,29.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,KM2,4,Total exposure measure,-598000000.0,2520903,0,30.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,LIQ1,EU-19a,TOTAL NET CASH OUTFLOWS,8584000000.0,2520922,0,120.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,LIQ1,1,"qualify as HQLA, including exchange-traded equitie",161.0,2520911,0,121.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,LIQ1,22,LIQUIDITY BUFFER,23037000000.0,2520925,0,120.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,LIQ1,23,LIQUIDITY COVERAGE RATIO (%),255900000.0,2520926,0,120.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,LIQ2,1,Capital items,8423000000.0,,1,122.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,LIQ2,2,Own funds,123000000.0,,1,123.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,MR2,2,Movement in risk levels,-11000000.0,,1,51.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,MR2,4,Methodology and policy,10000000.0,,1,51.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,MR2,5,Acquisitions and disposals,10000000.0,,1,51.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,MR2,6,Foreign exchange movements,10000000.0,,1,51.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,MR2,7,Other,10000000.0,,1,51.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,1,2 Counterparty credit risk 0 440 440 440 440,440.0,2520201,0,25.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,6,Counterparty Credit Risk,476000000.0,2520206,0,24.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,10,CVA Risk,311000000.0,2520207,0,24.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,15,Settlement Risk,16000000.0,2520208,0,24.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,20,"5 Market risk 1,429 221 1,650 2,512 2,512",1429000000.0,2520210,0,25.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,23,Operational Risk,4000.0,2520215,0,24.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,24,"6 Operational risk 4,000 4,000 4,000 4,000",4000000000.0,2520215,0,25.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-06-30,OV1,29,"Total 0 0 31 ,248 31 ,248 31 ,248",248.0,2520220,0,26.0,2025-06-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,1,Common Equity Tier 1,0.1765,2520102,0,11.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,2,Tier 1 capital,105000000.0,2520133,0,11.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,3,Total capital,8279000000.0,2520101,0,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,5,Common Equity Tier 1 ratio,0.1765,2520146,0,11.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,5b,Common Equity Tier 1 ratio,0.1765,2520146,0,11.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,6,Tier 1 ratio,0.1891,2520147,0,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,6b,Tier 1 ratio,0.1891,2520147,0,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,7,Total capital ratio,0.2168,2520148,0,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,7b,Total capital ratio,0.2168,2520148,0,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,8,Capital conservation buffer,0.025,,1,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,9,Countercyclical capital buffer,0.0007000000000000001,,1,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,11,Combined buffer requirement,0.035699999999999996,,1,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,14,Leverage ratio,0.09029999999999999,2520905,0,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,17,Total net cash outflows,8227000000.0,,1,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM1,20,NSFR ratio,1.4722,,1,10.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM2,EU-1a,Own Funds,429000000.0,2520101,0,18.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM2,1,Own funds and eligible liabilities,10877000000.0,,1,17.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,KM2,4,Total exposure measure,79957000000.0,2520903,0,18.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,LIQ1,EU-19a,TOTAL NET CASH OUTFLOWS,8584000000.0,2520922,0,24.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,LIQ1,1,Total high-quality liquid assets,23037000000.0,2520911,0,24.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,LIQ1,22,LIQUIDITY BUFFER,23037000000.0,2520925,0,24.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,LIQ1,23,LIQUIDITY COVERAGE RATIO (%),255900000.0,2520926,0,24.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,MR2,2,Movement in risk levels,28000000.0,,1,20.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,MR2,4,Methodology and policy,-17000000.0,,1,20.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,MR2,5,Acquisitions and disposals,-17000000.0,,1,20.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,MR2,6,Foreign exchange movements,-17000000.0,,1,20.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,MR2,7,Other,19000000.0,,1,22.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,OV1,6,Counterparty Credit Risk,31000000.0,2520206,0,13.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,OV1,10,CVA Risk,290000000.0,2520207,0,12.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,OV1,15,Settlement Risk,16000000.0,2520208,0,12.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,OV1,23,Operational Risk,4000.0,2520215,0,13.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,OV1,24,Operational Risk,4000.0,2520215,0,13.0,2025-09-30_NBG.pdf
NBG,5UMCZOEYKCVFAW8ZLO05,2025-09-30,OV1,29,"Total 0 0 31,340 31,340 31,340",31340000000.0,2520220,0,14.0,2025-09-30_NBG.pdf
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,1,Common Equity Tier 1,4944402749.0,2520102,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,2,Tier 1 capital,5544402749.0,2520133,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,3,Total capital,6698975946.0,2520101,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,4,Total risk exposure amount,33708676738.9465,2520138,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,4a,Total risk exposure pre-floor,33708676738.9465,2520154,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,5,Common Equity Tier 1 ratio,0.14668041665626438,2520146,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,5b,Common Equity Tier 1 ratio,0.14668041576273905,2520146,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,6,Tier 1 ratio,0.1644799881033028,2520147,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,6b,Tier 1 ratio,0.16447998710134873,2520147,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,7,Total capital ratio,0.19873150162136458,2520148,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,7b,Total capital ratio,0.19873150041076237,2520148,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.03,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,7e,of which: to be made up of CET1 capital (percentage points),0.016900000000000005,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,7f,of which: to be made up of Tier 1 capital (percentage points),0.022500000000000006,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,7g,Total SREP own funds requirements (%),0.11,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,8,Capital conservation buffer,0.024999999996737358,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,9,Countercyclical capital buffer,0.0007877009168089552,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,9a,Systemic risk buffer (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,10,Global Systemically Important Institution buffer (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,10a,Other Systemically Important Institution buffer (%),0.009999999992260547,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,11,Combined buffer requirement,0.03578770090580686,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,11a,Overall capital requirements (%),0.14584,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,12,CET1 available after meeting the total SREP own funds requirements (%),0.08197998759931019,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,13,Leverage ratio total exposure measure,80036327089.637,2520903,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,14,Leverage ratio,0.06927357801902284,2520905,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,14a,Additional own funds requirements to address the risk of excessive leverage (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,14b,of which: to be made up of CET1 capital (percentage points),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,14c,Total SREP leverage ratio requirements (%),0.03,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,14d,Leverage ratio buffer requirement (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,14e,Overall leverage ratio requirement (%),0.03,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,15,Total HQLA,21461756280.833332,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,16a,Cash outflows - Total weighted value,9339519289.875,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,16b,Cash inflows - Total weighted value,378595403.3333333,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,16,Total net cash outflows (adjusted value),8960923886.541668,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,17,Total net cash outflows,0.023959416666666667,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,18,LCR liquidity coverage ratio,64038815920.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,19,Total required stable funding,46928502560.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-09-30,KM1,20,NSFR ratio,0.013646038638911133,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,1,Common Equity Tier 1,4935617174.0,2520102,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,2,Tier 1 capital,5535617174.0,2520133,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,3,Total capital,6708106676.0,2520101,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,4,Total risk exposure amount,34098476137.524002,2520138,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,4a,Total risk exposure pre-floor,34098476137.524002,2520154,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,5,Common Equity Tier 1 ratio,0.14474597498415923,2520146,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,5b,Common Equity Tier 1 ratio,0.14474597498415923,2520146,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,6,Tier 1 ratio,0.16234206923717262,2520147,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,6b,Tier 1 ratio,0.16234206923717262,2520147,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,7,Total capital ratio,0.19672746221694049,2520148,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,7b,Total capital ratio,0.19672746221694049,2520148,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.03,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,7e,of which: to be made up of CET1 capital (percentage points),0.01688,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,7f,of which: to be made up of Tier 1 capital (percentage points),0.022500000000000006,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,7g,Total SREP own funds requirements (%),0.11,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,8,Capital conservation buffer,0.02499999998715192,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,9,Countercyclical capital buffer,0.0009436544574668048,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,9a,Systemic risk buffer (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,10,Global Systemically Important Institution buffer (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,10a,Other Systemically Important Institution buffer (%),0.009999999988995404,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,11,Combined buffer requirement,0.03594365443361413,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,11a,Overall capital requirements (%),0.14594,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,12,CET1 available after meeting the total SREP own funds requirements (%),0.07984206880096076,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,13,Leverage ratio total exposure measure,81982447830.0,2520903,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,14,Leverage ratio,0.06752197964957983,2520905,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,14a,Additional own funds requirements to address the risk of excessive leverage (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,14b,of which: to be made up of CET1 capital (percentage points),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,14c,Total SREP leverage ratio requirements (%),0.03,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,14d,Leverage ratio buffer requirement (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,14e,Overall leverage ratio requirement (%),0.03,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,15,Total HQLA,21224550485.000004,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,16a,Cash outflows - Total weighted value,9356379373.833334,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,16b,Cash inflows - Total weighted value,359939074.85833335,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,16,Total net cash outflows (adjusted value),8996440298.975,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,17,Total net cash outflows,0.02361108333333333,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,18,LCR liquidity coverage ratio,66201871290.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,19,Total required stable funding,49458423250.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,KM1,20,NSFR ratio,0.01338535823420129,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,1b,Number of data points used in the calculation of averages,12000.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,1,Total HQLA,21224550485.000004,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,2,Retail deposits,2603571443.875,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,3,Stable deposits,1685452394.1250002,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,4,Less stable deposits,918119049.75,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,5,Unsecured wholesale funding,4841509890.791667,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,6,Operational deposits (all counterparties) and deposits in networks of cooperative banks,2734.1995562499997,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,7,Non-operational deposits (all counterparties),45455.156193333336,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,8,Unsecured debt,22574315.833333332,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,9,Secured wholesale funding,20474104.166666668,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,10,Additional requirements,1192848476.9583335,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,11,Outflows related to derivative exposures and other collateral requirements,943058644.1666669,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,12,Outflows related to loss of funding on debt products,0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,13,Credit and liquidity facilities,249789832.79166672,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,14,Other contractual funding obligations,0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,15,Other contingent funding obligations,697975458.0416666,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,16,Total Cash Outflows,9356379373.833334,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,17,Secured lending (e.g. reverse repos),1801143.191666667,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,18,Inflows from fully performing exposures,358137931.6666666,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,19,Total Cash Inflows,0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,20,Total cash inflows,359939074.85833335,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,20c,Inflows subject to 75% cap,3599.390748583333,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,21,LCR HQLA,21224550485.000004,2520401,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,22,Total Net Cash Outflows,8996440298.975,2520402,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2024-12-31,LIQ1,23,LCR Ratio,0.02361108333333333,2520403,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,1,Common Equity Tier 1,5086417916.0,2520102,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,2,Tier 1 capital,5686417916.0,2520133,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,3,Total capital,6877219849.0,2520101,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,4,Total risk exposure amount,35806971092.5089,2520138,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,4a,Total risk exposure pre-floor,35806971092.5089,2520154,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,5,Common Equity Tier 1 ratio,0.14205105209426994,2520146,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,5b,Common Equity Tier 1 ratio,0.14205105209426994,2520146,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,6,Tier 1 ratio,0.15880756574771115,2520147,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,6b,Tier 1 ratio,0.15880756574771115,2520147,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,7,Total capital ratio,0.19206371382914228,2520148,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,7b,Total capital ratio,0.19206371382914228,2520148,0,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.028999999999999998,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,7e,of which: to be made up of CET1 capital (percentage points),0.016310000000000005,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,7f,of which: to be made up of Tier 1 capital (percentage points),0.021750000000000005,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,7g,Total SREP own funds requirements (%),0.109,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,8,Capital conservation buffer,0.024999999991266432,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,1,,2025-09-30_Piraeus.xlsx
Piraeus,213800OYHR4PPVA77574,2025-03-31,KM1,9,Countercyclical capital buffer,0.0012249930296164184,,1,,2025-09-30_Piraeus.xlsx
