id,lei,period,template_code,table_title,row_id,row_label,raw_label,amount,eba_item_id,is_new_metric,source_page,created_at,bank_name,dimension_name
86477,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,69,Not applicable,Not applicable,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86478,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,70,Not applicable,Not applicable,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86479,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,70,Not applicable,Not applicable,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86480,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,71,Not applicable,Not applicable,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86481,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,71,Not applicable,Not applicable,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86482,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,72,Direct and indirect holdings of own funds and  eligible liabilities of financial sector entities where the institution does not have a significant investment in those entities (amount below 10% threshold and net of eligible short positions),Direct and indirect holdings of own funds and  eligible liabilities of financial sector entities where the institution does not have a significant investment in those entities (amount below 10% threshold and net of eligible short positions),0.014911486136115175,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86483,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,72,Direct and indirect holdings of own funds and  eligible liabilities of financial sector entities where the institution does not have a significant investment in those entities (amount below 10% threshold and net of eligible short positions),Direct and indirect holdings of own funds and  eligible liabilities of financial sector entities where the institution does not have a significant investment in those entities (amount below 10% threshold and net of eligible short positions),1.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86484,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,73,Direct and indirect holdings by the institution of the CET1 instruments of financial sector entities where the institution has a significant investment in those entities (amount below 17.65% thresholds and net of eligible short positions),Direct and indirect holdings by the institution of the CET1 instruments of financial sector entities where the institution has a significant investment in those entities (amount below 17.65% thresholds and net of eligible short positions),0.22803,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86485,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,73,Direct and indirect holdings by the institution of the CET1 instruments of financial sector entities where the institution has a significant investment in those entities (amount below 17.65% thresholds and net of eligible short positions),Direct and indirect holdings by the institution of the CET1 instruments of financial sector entities where the institution has a significant investment in those entities (amount below 17.65% thresholds and net of eligible short positions),0.23,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86486,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,74,Not applicable,Not applicable,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86487,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,74,Not applicable,Not applicable,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86488,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,75,"Deferred tax assets arising from temporary differences (amount below 17.65% threshold, net of related tax liability where the conditions in Article 38 (3) CRR are met)","Deferred tax assets arising from temporary differences (amount below 17.65% threshold, net of related tax liability where the conditions in Article 38 (3) CRR are met)",0.12933,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86489,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,75,"Deferred tax assets arising from temporary differences (amount below 17.65% threshold, net of related tax liability where the conditions in Article 38 (3) CRR are met)","Deferred tax assets arising from temporary differences (amount below 17.65% threshold, net of related tax liability where the conditions in Article 38 (3) CRR are met)",0.15,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86490,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,76,Credit risk adjustments included in T2 in respect of exposures subject to standardised approach (prior to the application of the cap),Credit risk adjustments included in T2 in respect of exposures subject to standardised approach (prior to the application of the cap),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86491,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,76,Credit risk adjustments included in T2 in respect of exposures subject to standardised approach (prior to the application of the cap),Credit risk adjustments included in T2 in respect of exposures subject to standardised approach (prior to the application of the cap),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86492,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,77,Cap on inclusion of credit risk adjustments in T2 under standardised approach,Cap on inclusion of credit risk adjustments in T2 under standardised approach,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86493,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,77,Cap on inclusion of credit risk adjustments in T2 under standardised approach,Cap on inclusion of credit risk adjustments in T2 under standardised approach,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86494,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,78,Credit risk adjustments included in T2 in respect of exposures subject to internal ratings-based approach (prior to the application of the cap),Credit risk adjustments included in T2 in respect of exposures subject to internal ratings-based approach (prior to the application of the cap),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86495,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,78,Credit risk adjustments included in T2 in respect of exposures subject to internal ratings-based approach (prior to the application of the cap),Credit risk adjustments included in T2 in respect of exposures subject to internal ratings-based approach (prior to the application of the cap),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86496,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,79,Cap for inclusion of credit risk adjustments in T2 under internal ratings-based approach,Cap for inclusion of credit risk adjustments in T2 under internal ratings-based approach,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86497,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,79,Cap for inclusion of credit risk adjustments in T2 under internal ratings-based approach,Cap for inclusion of credit risk adjustments in T2 under internal ratings-based approach,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86498,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,80,Current cap on CET1 instruments subject to phase out arrangements,Current cap on CET1 instruments subject to phase out arrangements,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86499,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,80,Current cap on CET1 instruments subject to phase out arrangements,Current cap on CET1 instruments subject to phase out arrangements,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86500,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,81,Amount excluded from CET1 due to cap (excess over cap after redemptions and maturities),Amount excluded from CET1 due to cap (excess over cap after redemptions and maturities),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86501,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,81,Amount excluded from CET1 due to cap (excess over cap after redemptions and maturities),Amount excluded from CET1 due to cap (excess over cap after redemptions and maturities),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86502,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,82,Current cap on AT1 instruments subject to phase out arrangements,Current cap on AT1 instruments subject to phase out arrangements,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86503,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,82,Current cap on AT1 instruments subject to phase out arrangements,Current cap on AT1 instruments subject to phase out arrangements,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86504,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,83,Amount excluded from AT1 due to cap (excess over cap after redemptions and maturities),Amount excluded from AT1 due to cap (excess over cap after redemptions and maturities),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86505,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,83,Amount excluded from AT1 due to cap (excess over cap after redemptions and maturities),Amount excluded from AT1 due to cap (excess over cap after redemptions and maturities),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86506,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,84,Current cap on T2 instruments subject to phase out arrangements,Current cap on T2 instruments subject to phase out arrangements,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86507,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,84,Current cap on T2 instruments subject to phase out arrangements,Current cap on T2 instruments subject to phase out arrangements,0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86508,635400L14KNHJ3DMBX37,2025-06-30,CC1,Sheet EU CC1,85,Amount excluded from T2 due to cap (excess over cap after redemptions and maturities),Amount excluded from T2 due to cap (excess over cap after redemptions and maturities),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86509,635400L14KNHJ3DMBX37,2024-12-31,CC1,Sheet EU CC1,85,Amount excluded from T2 due to cap (excess over cap after redemptions and maturities),Amount excluded from T2 due to cap (excess over cap after redemptions and maturities),0.0,,0,0,2026-01-13 05:59:31,Bank of Cyprus,Default
86510,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,1,Common Equity Tier 1,Common Equity Tier 1 (CET1) capital,5282.883674,2520102,0,0,2026-01-13 05:59:31,Piraeus,Default
86511,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,1,Common Equity Tier 1,Common Equity Tier 1 (CET1) capital,5124.955764,2520102,0,0,2026-01-13 05:59:31,Piraeus,Default
86512,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,1,Common Equity Tier 1,Common Equity Tier 1 (CET1) capital,5086.417916,2520102,0,0,2026-01-13 05:59:31,Piraeus,Default
86513,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,1,Common Equity Tier 1,Common Equity Tier 1 (CET1) capital,4935.617174,2520102,0,0,2026-01-13 05:59:31,Piraeus,Default
86514,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,1,Common Equity Tier 1,Common Equity Tier 1 (CET1) capital,4944.402749,2520102,0,0,2026-01-13 05:59:31,Piraeus,Default
86515,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,2,Tier 1 capital,Tier 1 capital,6282.883674,2520133,0,0,2026-01-13 05:59:31,Piraeus,Default
86516,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,2,Tier 1 capital,Tier 1 capital,6124.955764,2520133,0,0,2026-01-13 05:59:31,Piraeus,Default
86517,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,2,Tier 1 capital,Tier 1 capital,5686.417916,2520133,0,0,2026-01-13 05:59:31,Piraeus,Default
86518,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,2,Tier 1 capital,Tier 1 capital,5535.617174,2520133,0,0,2026-01-13 05:59:31,Piraeus,Default
86519,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,2,Tier 1 capital,Tier 1 capital,5544.402749,2520133,0,0,2026-01-13 05:59:31,Piraeus,Default
86520,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,3,Total capital,Total capital,7439.338926,2520101,0,0,2026-01-13 05:59:31,Piraeus,Default
86521,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,3,Total capital,Total capital,7297.772304,2520101,0,0,2026-01-13 05:59:31,Piraeus,Default
86522,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,3,Total capital,Total capital,6877.219849000001,2520101,0,0,2026-01-13 05:59:31,Piraeus,Default
86523,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,3,Total capital,Total capital,6708.106676,2520101,0,0,2026-01-13 05:59:31,Piraeus,Default
86524,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,3,Total capital,Total capital,6698.9759460000005,2520101,0,0,2026-01-13 05:59:31,Piraeus,Default
86525,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,4,Total risk exposure amount,Total risk exposure amount,36604.4716384367,2520138,0,0,2026-01-13 05:59:31,Piraeus,Default
86526,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,4,Total risk exposure amount,Total risk exposure amount,36118.554226202,2520138,0,0,2026-01-13 05:59:31,Piraeus,Default
86527,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,4,Total risk exposure amount,Total risk exposure amount,35806.9710925089,2520138,0,0,2026-01-13 05:59:31,Piraeus,Default
86528,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,4,Total risk exposure amount,Total risk exposure amount,34098.476137524005,2520138,0,0,2026-01-13 05:59:31,Piraeus,Default
86529,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,4,Total risk exposure amount,Total risk exposure amount,33708.676738946495,2520138,0,0,2026-01-13 05:59:31,Piraeus,Default
86530,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,4a,Total risk exposure pre-floor,Total risk exposure pre-floor,36604.4716384367,2520154,0,0,2026-01-13 05:59:31,Piraeus,Default
86531,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,4a,Total risk exposure pre-floor,Total risk exposure pre-floor,36118.554226202,2520154,0,0,2026-01-13 05:59:31,Piraeus,Default
86532,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,4a,Total risk exposure pre-floor,Total risk exposure pre-floor,35806.9710925089,2520154,0,0,2026-01-13 05:59:31,Piraeus,Default
86533,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,4a,Total risk exposure pre-floor,Total risk exposure pre-floor,34098.476137524005,2520154,0,0,2026-01-13 05:59:31,Piraeus,Default
86534,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,4a,Total risk exposure pre-floor,Total risk exposure pre-floor,33708.676738946495,2520154,0,0,2026-01-13 05:59:31,Piraeus,Default
86535,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,5,Common Equity Tier 1 ratio,Common Equity Tier 1 ratio (%),0.14432345113957834,2520146,0,0,2026-01-13 05:59:31,Piraeus,Default
86536,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,5,Common Equity Tier 1 ratio,Common Equity Tier 1 ratio (%),0.14205105209426994,2520146,0,0,2026-01-13 05:59:31,Piraeus,Default
86537,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,5,Common Equity Tier 1 ratio,Common Equity Tier 1 ratio (%),0.14474597498415923,2520146,0,0,2026-01-13 05:59:31,Piraeus,Default
86538,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,5,Common Equity Tier 1 ratio,Common Equity Tier 1 ratio (%),0.14668041665626438,2520146,0,0,2026-01-13 05:59:31,Piraeus,Default
86539,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,5b,Common Equity Tier 1 ratio,Common Equity Tier 1 ratio considering unfloored TREA (%),0.1443,2520146,0,0,2026-01-13 05:59:31,Piraeus,Default
86540,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,5b,Common Equity Tier 1 ratio,Common Equity Tier 1 ratio considering unfloored TREA (%),0.14205105209426994,2520146,0,0,2026-01-13 05:59:31,Piraeus,Default
86541,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,5b,Common Equity Tier 1 ratio,Common Equity Tier 1 ratio considering unfloored TREA (%),0.14474597498415923,2520146,0,0,2026-01-13 05:59:31,Piraeus,Default
86542,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,5b,Common Equity Tier 1 ratio,Common Equity Tier 1 ratio considering unfloored TREA (%),0.14668041576273905,2520146,0,0,2026-01-13 05:59:31,Piraeus,Default
86543,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,6,Tier 1 ratio,Tier 1 ratio (%),0.17164251777923842,2520147,0,0,2026-01-13 05:59:31,Piraeus,Default
86544,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,6,Tier 1 ratio,Tier 1 ratio (%),0.15880756574771115,2520147,0,0,2026-01-13 05:59:31,Piraeus,Default
86545,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,6,Tier 1 ratio,Tier 1 ratio (%),0.16234206923717262,2520147,0,0,2026-01-13 05:59:31,Piraeus,Default
86546,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,6,Tier 1 ratio,Tier 1 ratio (%),0.1644799881033028,2520147,0,0,2026-01-13 05:59:31,Piraeus,Default
86547,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,6b,Tier 1 ratio,Tier 1 ratio considering unfloored TREA (%),0.1716,2520147,0,0,2026-01-13 05:59:31,Piraeus,Default
86548,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,6b,Tier 1 ratio,Tier 1 ratio considering unfloored TREA (%),0.15880756574771115,2520147,0,0,2026-01-13 05:59:31,Piraeus,Default
86549,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,6b,Tier 1 ratio,Tier 1 ratio considering unfloored TREA (%),0.16234206923717262,2520147,0,0,2026-01-13 05:59:31,Piraeus,Default
86550,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,6b,Tier 1 ratio,Tier 1 ratio considering unfloored TREA (%),0.16447998710134873,2520147,0,0,2026-01-13 05:59:31,Piraeus,Default
86551,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,7,Total capital ratio,Total capital ratio (%),0.20323579587441135,2520148,0,0,2026-01-13 05:59:31,Piraeus,Default
86552,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,7,Total capital ratio,Total capital ratio (%),0.19206371382914228,2520148,0,0,2026-01-13 05:59:31,Piraeus,Default
86553,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,7,Total capital ratio,Total capital ratio (%),0.19672746221694049,2520148,0,0,2026-01-13 05:59:31,Piraeus,Default
86554,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,7,Total capital ratio,Total capital ratio (%),0.19873150162136458,2520148,0,0,2026-01-13 05:59:31,Piraeus,Default
86555,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,7b,Total capital ratio,Total capital ratio considering unfloored TREA (%),0.2032,2520148,0,0,2026-01-13 05:59:31,Piraeus,Default
86556,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,7b,Total capital ratio,Total capital ratio considering unfloored TREA (%),0.19206371382914228,2520148,0,0,2026-01-13 05:59:31,Piraeus,Default
86557,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,7b,Total capital ratio,Total capital ratio considering unfloored TREA (%),0.19672746221694049,2520148,0,0,2026-01-13 05:59:31,Piraeus,Default
86558,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,7b,Total capital ratio,Total capital ratio considering unfloored TREA (%),0.19873150041076237,2520148,0,0,2026-01-13 05:59:31,Piraeus,Default
86559,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.028999999999999998,,0,0,2026-01-13 05:59:31,Piraeus,Default
86560,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.028999999999999998,,0,0,2026-01-13 05:59:31,Piraeus,Default
86561,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.028999999999999998,,0,0,2026-01-13 05:59:31,Piraeus,Default
86562,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.03,,0,0,2026-01-13 05:59:31,Piraeus,Default
86563,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,7d,Additional own funds requirements to address risks other than the risk of excessive leverage (%),Additional own funds requirements to address risks other than the risk of excessive leverage (%),0.03,,0,0,2026-01-13 05:59:31,Piraeus,Default
86564,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,7e,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.016310000000000005,,0,0,2026-01-13 05:59:31,Piraeus,Default
86565,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,7e,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.016310000000000005,,0,0,2026-01-13 05:59:31,Piraeus,Default
86566,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,7e,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.016310000000000005,,0,0,2026-01-13 05:59:31,Piraeus,Default
86567,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,7e,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.01688,,0,0,2026-01-13 05:59:31,Piraeus,Default
86568,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,7e,of which: to be made up of CET1 capital (percentage points),of which: to be made up of CET1 capital (percentage points),0.016900000000000005,,0,0,2026-01-13 05:59:31,Piraeus,Default
86569,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,7f,of which: to be made up of Tier 1 capital (percentage points),of which: to be made up of Tier 1 capital (percentage points),0.021750000000000005,,0,0,2026-01-13 05:59:31,Piraeus,Default
86570,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,7f,of which: to be made up of Tier 1 capital (percentage points),of which: to be made up of Tier 1 capital (percentage points),0.021750000000000005,,0,0,2026-01-13 05:59:31,Piraeus,Default
86571,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,7f,of which: to be made up of Tier 1 capital (percentage points),of which: to be made up of Tier 1 capital (percentage points),0.021750000000000005,,0,0,2026-01-13 05:59:31,Piraeus,Default
86572,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,7f,of which: to be made up of Tier 1 capital (percentage points),of which: to be made up of Tier 1 capital (percentage points),0.022500000000000006,,0,0,2026-01-13 05:59:31,Piraeus,Default
86573,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,7f,of which: to be made up of Tier 1 capital (percentage points),of which: to be made up of Tier 1 capital (percentage points),0.022500000000000006,,0,0,2026-01-13 05:59:31,Piraeus,Default
86574,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,7g,Total SREP own funds requirements (%),Total SREP own funds requirements (%),0.109,,0,0,2026-01-13 05:59:31,Piraeus,Default
86575,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,7g,Total SREP own funds requirements (%),Total SREP own funds requirements (%),0.109,,0,0,2026-01-13 05:59:31,Piraeus,Default
86576,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,7g,Total SREP own funds requirements (%),Total SREP own funds requirements (%),0.109,,0,0,2026-01-13 05:59:31,Piraeus,Default
86577,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,7g,Total SREP own funds requirements (%),Total SREP own funds requirements (%),0.11,,0,0,2026-01-13 05:59:31,Piraeus,Default
86578,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,7g,Total SREP own funds requirements (%),Total SREP own funds requirements (%),0.11,,0,0,2026-01-13 05:59:31,Piraeus,Default
86579,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,8,Capital conservation buffer,Capital conservation buffer (%),0.0250000000010677,,0,0,2026-01-13 05:59:31,Piraeus,Default
86580,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,8,Capital conservation buffer,Capital conservation buffer (%),0.024999999991266432,,0,0,2026-01-13 05:59:31,Piraeus,Default
86581,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,8,Capital conservation buffer,Capital conservation buffer (%),0.02499999998715192,,0,0,2026-01-13 05:59:31,Piraeus,Default
86582,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,8,Capital conservation buffer,Capital conservation buffer (%),0.024999999996737358,,0,0,2026-01-13 05:59:31,Piraeus,Default
86583,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,0,0,2026-01-13 05:59:31,Piraeus,Default
86584,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,0,0,2026-01-13 05:59:31,Piraeus,Default
86585,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,0,0,2026-01-13 05:59:31,Piraeus,Default
86586,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,0,0,2026-01-13 05:59:31,Piraeus,Default
86587,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,8a,Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State (%),0.0,,0,0,2026-01-13 05:59:31,Piraeus,Default
86588,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,9,Countercyclical capital buffer,Institution specific countercyclical capital buffer (%),0.0010603759120850866,,0,0,2026-01-13 05:59:31,Piraeus,Default
86589,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,9,Countercyclical capital buffer,Institution specific countercyclical capital buffer (%),0.0012249930296164184,,0,0,2026-01-13 05:59:31,Piraeus,Default
86590,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,9,Countercyclical capital buffer,Institution specific countercyclical capital buffer (%),0.0009436544574668048,,0,0,2026-01-13 05:59:31,Piraeus,Default
86591,213800OYHR4PPVA77574,2024-09-30,KM1,Sheet EU KM1,9,Countercyclical capital buffer,Institution specific countercyclical capital buffer (%),0.0007877009168089552,,0,0,2026-01-13 05:59:31,Piraeus,Default
86592,213800OYHR4PPVA77574,2025-09-30,KM1,Sheet EU KM1,9a,Systemic risk buffer (%),Systemic risk buffer (%),0.0,,0,0,2026-01-13 05:59:31,Piraeus,Default
86593,213800OYHR4PPVA77574,2025-06-30,KM1,Sheet EU KM1,9a,Systemic risk buffer (%),Systemic risk buffer (%),0.0,,0,0,2026-01-13 05:59:31,Piraeus,Default
86594,213800OYHR4PPVA77574,2025-03-31,KM1,Sheet EU KM1,9a,Systemic risk buffer (%),Systemic risk buffer (%),0.0,,0,0,2026-01-13 05:59:31,Piraeus,Default
86595,213800OYHR4PPVA77574,2024-12-31,KM1,Sheet EU KM1,9a,Systemic risk buffer (%),Systemic risk buffer (%),0.0,,0,0,2026-01-13 05:59:31,Piraeus,Default
